id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1855096,Fabulous Artist Flat in the Heart of Potrero Hill,9011470,Mike,,Potrero Hill,37.76391,-122.3934,Entire home/apt,265,2,484,29/02/2024,3.86,1,0,50,STR-0000119
7.32069E+17,Cottage Style Entire House in San Francisco,149161435,Andy,,Excelsior,37.72667,-122.42515,Entire home/apt,170,1,58,28/01/2024,3.4,1,0,42,2022-009900STR
31759412,Classic Parkside District House Near Beaches,223365296,Tony,,Parkside,37.73928076,-122.4792018,Entire home/apt,171,3,208,04/03/2024,3.41,1,0,34,STR-0003644
2592518,Total Gem Two Bedroom Home,13272223,Daniel,,South of Market,37.77638,-122.40748,Entire home/apt,271,3,346,03/03/2024,2.97,1,0,45,STR-0000563
53175347,"Mission Oasis ~ Workspace, Garden, Nespresso!",3126880,No’eau,,Mission,37.75230892,-122.41096,Entire home/apt,207,2,17,08/02/2024,1.23,1,0,15,2021-012390STR
7.41152E+17,Bed in a 6-Bed Female Dorm with Balcony,407298390,San Francisco,,Marina,37.8009199,-122.4258129,Shared room,38,1,32,23/10/2023,1.9,9,0,17,Exempt
38359440,Modern Design 3BED 2BATH Apartment-Near SFO & SFDT,15033953,Vincent,,Bayview,37.72126,-122.3987,Entire home/apt,231,2,104,03/02/2024,2,1,0,19,38359440
13332858,Luxury Potrero Hill/Dogpatch Condo,1700631,Rob,,Potrero Hill,37.76427,-122.39312,Entire home/apt,107,30,66,31/12/2023,0.71,1,0,5,STR-0001581
8.92104E+17,Stylish & quiet studio apartment in Potrero Hill,104146938,Boris,,Potrero Hill,37.75552052,-122.4016344,Entire home/apt,140,1,34,18/12/2023,3.91,1,0,34,STR-0002614
6.52614E+17,"Luxe Modern Home | Peaceful, Central",233993662,Lawrence,,Potrero Hill,37.76266,-122.39335,Entire home/apt,362,30,66,23/10/2023,4.25,1,0,39,2022-010731STR
50361081,Garden Apartment in Bernal Heights Victorian,4184630,Kevin,,Bernal Heights,37.74732,-122.4182,Entire home/apt,150,2,72,26/02/2024,2.19,1,0,23,STR-0005325
35286441,Beautiful Victorian in the Heart of Mission,50247302,Ko,,Mission,37.757332,-122.421906,Entire home/apt,525,1,105,04/03/2024,2.06,1,0,55,STR-0003029
51386434,Unwind in a Cozy Studio near Golden Gate Park,6067096,Victoria,,Outer Sunset,37.76315,-122.47813,Entire home/apt,137,3,95,19/02/2024,3.07,2,0,34,pending
29373,Sunny house with garden,126263,Cecilia,,Bernal Heights,37.73871,-122.41167,Entire home/apt,190,4,29,25/02/2024,0.19,2,0,11,STR-0000280
41962430,BRAND NEW - ENTIRE FLOOR w/Ocean Beach view!,331406546,Ada,,Inner Sunset,37.75325,-122.47251,Entire home/apt,147,1,144,20/01/2024,2.91,1,0,43,STR-0006246
14990478,Private Garden Cottage behind lovely Victorian,71381627,Eddie,,Outer Mission,37.72912,-122.44475,Entire home/apt,99,1,659,25/02/2024,7.27,1,0,128,STR-0003887
43349769,Modern guest unit in a safe part of San Francisco.,8180570,Irina,,Parkside,37.74006,-122.4925,Entire home/apt,130,1,97,09/02/2024,2.14,1,0,26,STR-0004855
27491792,"❤ Indoor/Outdoor MODERN@ 2BR, 2BA Victorian ❤",155142713,Hanna,,Excelsior,37.72344,-122.43174,Entire home/apt,200,2,179,19/02/2024,2.76,1,0,37,STR-0005617
7.10786E+17,The Stateroom,481336222,Czerelle,,Haight Ashbury,37.77191,-122.44325,Private room,168,2,40,14/02/2024,2.38,5,0,37,STR-0006077
11190379,Private Telegraph Hill Oasis,4152724,Phillip,,North Beach,37.8025,-122.40647,Entire home/apt,630,2,67,18/11/2023,0.7,1,0,9,STR-0002103
50904287,Secluded Home with Views of Skyline and Twin Peaks,353525007,Susan,,Bernal Heights,37.74541,-122.4085,Entire home/apt,373,2,125,07/03/2024,3.91,1,0,44,STR-0004723
26140890,Foley’s Place,189485548,Jack,,Outer Sunset,37.75237,-122.48005,Entire home/apt,120,1,111,05/03/2024,1.6,1,0,64,5376
6.69025E+17,Zen King-bed Garden Getaway by Balboa Park BART,1447589,Sid,,Outer Mission,37.71653,-122.44396,Entire home/apt,133,1,121,25/02/2024,6.52,1,0,78,2022-007406STR
8.26064E+17,Beautiful 4 Bedroom Home! (4 Beds & 3 Bath),95227196,Wendy,,Visitacion Valley,37.716221,-122.402887,Entire home/apt,265,1,69,01/03/2024,6.74,5,0,69,STR-0002895
29988443,Cozy Remodeled Gem Amazing Location Food Shopping!,220460572,Gordon,,West of Twin Peaks,37.72686,-122.46575,Entire home/apt,115,1,272,03/03/2024,4.25,1,0,35,STR-0003458
7715542,Cozy guest studio in Russian Hill,40534191,Michael,,Russian Hill,37.80244,-122.42402,Private room,179,1,524,22/01/2024,5.07,1,0,58,STR-0001987
34937940,Spacious luxury getaway in the sunniest part of SF,256063782,Samantha & Stephen,,Potrero Hill,37.75764,-122.40038,Entire home/apt,275,1,238,16/02/2024,4.1,2,0,40,STR-0003727
6957662,"Modern, private, separate apartment & garden.",36481063,Gary,,Noe Valley,37.74955,-122.43591,Entire home/apt,190,5,168,04/03/2024,1.59,1,0,20,STR-0004862
6105966,Edwardian Apartment but make it 2023,3384599,Charlotte,,Noe Valley,37.75407,-122.42977,Entire home/apt,600,2,30,27/02/2024,1.61,1,0,20,2023-004790STR
31221757,25th Hill House Garden Apartment,41871689,Winnie,,Potrero Hill,37.75262451,-122.3939209,Entire home/apt,200,2,15,28/02/2024,1.73,1,0,15,STR-0004517
40739184,New Cozy Cottage In The Mission,3119013,Mark,,Mission,37.74879,-122.41039,Entire home/apt,179,5,37,11/02/2024,0.73,1,0,15,STR-0004815
35917405,"1226 - Private Basement Unit, near Ocean & GG Park",269663896,Winnie,,Outer Sunset,37.7536,-122.47797,Entire home/apt,149,2,255,28/02/2024,4.47,1,0,61,STR-0003923
6.91498E+17,SF 2 bedroom cozy house - close to Muni and Bart,1368144,Leon,,Ocean View,37.71379,-122.46881,Entire home/apt,195,1,98,27/02/2024,5.21,5,0,53,Str-0004066
8.66775E+17,Private Suite in San Francisco,509465622,Anna,,Outer Sunset,37.76182986,-122.4808105,Entire home/apt,129,1,44,07/02/2024,4.09,2,0,44,2023-001714STR
21620847,*SOMA Condo 2Br/1Ba-Free Parking-Easy Walk to BART,10622144,Jefferson,,South of Market,37.775085,-122.407234,Entire home/apt,201,2,46,02/02/2024,0.61,4,0,12,STR-0005052
7764531,Clean & Central Classic in Duboce Tri (2BR+Office),4202870,Jinsoo,,Castro/Upper Market,37.76679,-122.43315,Entire home/apt,440,2,101,09/02/2024,1.53,1,0,15,2023-009232STR
4617719,2BR/1BA Modern w $25/day parking option cars <17ft,8515925,Garland,,Excelsior,37.73074,-122.40882,Entire home/apt,107,2,533,16/02/2024,4.76,1,0,51,STR-0000767
21187925,"Chic, sun-drenched studio w/views and parking.",5611653,Jorge,,Bayview,37.73452,-122.39793,Entire home/apt,165,1,280,18/02/2024,3.6,2,0,44,STR-0002503
40778457,Duboce Triangle Gracious Victorian Flat,143524,Maria,,Western Addition,37.76941,-122.43063,Entire home/apt,550,3,27,02/02/2024,0.81,1,0,13,pending
7.46448E+17,Parqueside Place | Patio | Nearby Stern Grove,41971059,Monique,,Parkside,37.73756,-122.47821,Entire home/apt,131,1,60,14/02/2024,3.84,1,0,44,2022-008663STR
50679278,Large Art Filled Suite next to the Painted Ladies!,704771,Giulia,,Western Addition,37.77864,-122.43146,Private room,135,1,180,25/02/2024,5.56,1,0,56,2023-002201STR
9.87427E+17,"Bright, Quiet, and Exotic Oasis",2944650,Amir Hossein,,Bayview,37.72940622,-122.3951073,Entire home/apt,219,2,11,17/02/2024,2.19,2,0,11,2023-008415STR
6.48576E+17,Donatello Studio,457152913,Todd,,Downtown/Civic Center,37.78901,-122.40938,Entire home/apt,168,2,18,15/12/2023,1.35,5,0,17,Exempt
2538807,Safe area. Metro 12 mins to d'town. Park/EV charge,783438,Phil,,West of Twin Peaks,37.74193,-122.46531,Entire home/apt,68,2,445,08/02/2024,3.67,2,0,71,STR-0000053
7.51512E+17,"Victorian Home, Lg Private Room, Central SF",344223871,Jeffrey,,Western Addition,37.77213999,-122.4304208,Private room,95,1,74,14/01/2024,5.59,3,0,72,STR-0005398
945748,Luxury Interior Designer/Enjoy a SF neighborhood,5124146,Toni,,Presidio Heights,37.78421,-122.45896,Entire home/apt,199,2,219,18/02/2024,2.61,1,0,30,City Registration Pending
9.66293E+17,Victorian Top Floor Flat,5590007,Marieke,,Mission,37.75743,-122.42062,Entire home/apt,325,1,4,01/03/2024,1.56,1,0,4,2023-008148STR
17139721,Moscone Convention Center - BART - Cozy & Comfy,103884979,Rams,,South of Market,37.77628,-122.41507,Private room,153,1,129,18/10/2023,1.5,13,0,20,License not needed per OSTR
9.42292E+17,"Mod Lux w/ King Bed, FREE Garage Parking, W/D, Gym",10456230,John,,South of Market,37.77589632,-122.4180241,Private room,117,1,24,14/02/2024,3.32,2,0,24,2023-006679STR
49714479,"Garden studio, no cleaning fee",1753794,Ashish,,Castro/Upper Market,37.76626,-122.43643,Entire home/apt,161,1,310,29/02/2024,9.21,5,0,96,STR-0004559
794626,Beautiful Bernal Heights Apartment,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,120,2,349,29/10/2023,2.56,1,0,23,2023-001610STR
6.62276E+17,Lovely private room with private bathroom downtown,467279403,Kyle,,Downtown/Civic Center,37.7889,-122.41539,Private room,57,1,87,13/02/2024,4.27,3,0,43,STR-0005944
44323323,Charming 2 BR guest suite with private parking,77807259,Guanying,,Outer Sunset,37.75216,-122.4841,Entire home/apt,130,2,147,08/01/2024,3.52,1,0,45,STR-0004885
52009897,Spiritual sanctuary in a vibrant neighborhood,20717633,Shagun,,Western Addition,37.78069,-122.43029,Private room,96,1,132,03/12/2023,4.42,3,0,52,2021-008747STR
51548853,Hung k to,347088120,Hung,,Excelsior,37.72658,-122.41147,Entire home/apt,300,2,50,27/01/2024,2.17,1,0,18,1133518
5.61489E+17,"Free parking, Motel in heart of SF, Standard King",444900066,Greg,,Chinatown,37.797432,-122.407883,Private room,108,1,836,18/02/2024,34.69,2,0,387,19926
6.17486E+17,543c - convenient cozy private bedroom for 1 person,456991164,Sylvia,,Inner Richmond,37.77781,-122.45916,Private room,45,1,62,25/01/2024,2.8,3,0,33,2022-004432STR
8.68832E+17,North Beach Hideaway -Central SF,93042993,Alan,,Russian Hill,37.79844768,-122.4086062,Entire home/apt,411,2,14,24/02/2024,1.63,2,0,14,2020-001512STR
52315138,Best Location-Private Room with Ensuite Bath,421626962,Larry,,Western Addition,37.77152672,-122.4291527,Private room,75,1,111,05/03/2024,3.73,4,0,40,pending
5.42227E+17,3 beds+big couch. 1 huge living room+1 big bedroom,70369610,Vincent,,Ocean View,37.71452,-122.46469,Entire home/apt,119,2,80,19/02/2024,3.89,1,0,48,STR-0005406
7220035,"Quiet, secluded walkway to your full suite stay.",37797558,Mary,,Nob Hill,37.79437,-122.41736,Entire home/apt,169,3,189,30/01/2024,1.88,1,0,34,2022-005054STR
4269254,Perfect getaway near Japantown,12798531,Marjorie,,Western Addition,37.78355,-122.43062,Entire home/apt,142,3,508,20/02/2024,4.45,1,0,58,2024-000740STR
17157954,Mission Bernal 2 BR Charmer,1281984,Anita,,Bernal Heights,37.7469404,-122.4079555,Entire home/apt,232,2,111,15/02/2024,1.29,2,0,15,STR-0001953
28074409,Stunning Bay View! Prime North Beach Location!,212075336,Erik,,Russian Hill,37.80127,-122.41362,Entire home/apt,471,2,77,01/02/2024,1.16,1,0,15,2023-004326STR
314368,2BR North Beach - Perfect for Business or Leisure,1229762,Jason,,North Beach,37.80333,-122.40962,Entire home/apt,585,2,92,01/10/2023,1.31,2,0,13,STR-0003012
7930685,Elle Decor Feature Single Family Home,1518689,Kurt & Abby,,Nob Hill,37.79499,-122.41298,Entire home/apt,360,30,65,01/09/2023,0.67,1,0,1,pending
859336,Cozy & quiet room in bright apartment,4499134,Anka,,Castro/Upper Market,37.76728,-122.43866,Private room,67,1,484,01/03/2024,3.56,1,0,49,str-0005204
33667375,Peaceful Guest Suite in Central Castro With Easy Parking,44934464,Tara,,Castro/Upper Market,37.76183,-122.44209,Private room,140,1,550,29/02/2024,9.19,1,0,69,STR-0003810
3124541,Super Clean Bedroom & Bath Suite w/ Private Entry,694440,Yuca,,Castro/Upper Market,37.76448,-122.44312,Private room,147,2,497,25/02/2024,4.18,2,0,51,STR-0000226
1774026,"Views on Liberty Hill, near BART",7197110,Cedric,,Castro/Upper Market,37.75759,-122.42569,Entire home/apt,370,3,158,01/10/2023,1.25,1,0,9,STR-0005123
37864340,Two Bedroom Suite with Separate Entry,278678460,Kathryn,,Excelsior,37.71797,-122.43917,Entire home/apt,121,1,339,20/02/2024,6.16,1,0,61,STR-0003968
9.61054E+17,Luxe Urban Escape 2 Blks from BART - Pet friendly,80497480,Deanne,,Outer Mission,37.72003,-122.44238,Entire home/apt,114,1,21,26/02/2024,3.37,1,0,21,2023-007889STR
50471530,Panoramic view in Retro Modern Tri-Level home,49384981,Dawn,,Glen Park,37.74107,-122.4318,Entire home/apt,375,2,70,08/01/2024,2.97,1,0,27,2022-001544STR
808919,Cozy Victorian in Alamo Square Area,3022475,Susan,,Western Addition,37.77819,-122.43721,Private room,140,3,154,16/12/2023,1.47,2,0,12,2023-005382STR
35642179,"Grant Plaza Hotel, Standard Double",265029065,Grant Plaza,,Financial District,37.79035,-122.40619,Hotel room,105,1,1166,02/03/2024,21,4,0,259,License not needed per OSTR
29924753,Entire unit w/ kitchen & parking,224997048,Yara,,Outer Mission,37.71586,-122.44468,Entire home/apt,128,1,137,31/01/2024,2.22,1,0,40,2022-001513STR
7.22717E+17,The Blue Vic: Pac Heights/Japantown Private Suite,480835,Michele,,Western Addition,37.78596,-122.43052,Entire home/apt,166,2,113,26/02/2024,6.74,1,0,80,2022-009354STR
7.92285E+17,Hip Urban Sanctuary,120369,Laura,,Bernal Heights,37.7472,-122.41836,Entire home/apt,334,2,21,29/10/2023,2.45,1,0,21,2023-001707STR
7.10775E+17,The Birdsong | Salon Room,481336222,Czerelle,,Haight Ashbury,37.77056,-122.44134,Private room,257,2,45,29/02/2024,2.67,5,0,41,STR-0006077
6.84235E+17,Lovely bedroom and private bath in updated condo,12541098,Cody,,Mission,37.77063,-122.42307,Private room,135,1,32,01/02/2024,1.77,1,0,22,2022-007795STR
6.20931E+17,170B - New 2B1B Upper Apt near CCSF BART FWY 280,258888870,Alice,,Outer Mission,37.72466,-122.44111,Entire home/apt,128,1,98,22/02/2024,4.43,1,0,46,STR-0005628
8.47042E+17,Quaint Private Room-BestLocation,128917916,David,,Western Addition,37.76998,-122.429,Private room,71,1,111,06/03/2024,9.35,4,0,111,2023-001942STR
52114387,Elegant Large Room - Central Location,421626962,Larry,,Western Addition,37.77096935,-122.4309968,Private room,71,1,137,03/03/2024,4.62,4,0,55,pending
8.71992E+17,"321B - Nice 2B1B Ground Unit near CCSF, BART & FWY",445881004,Li,,Outer Mission,37.71366348,-122.444412,Entire home/apt,96,2,26,25/02/2024,2.43,1,0,26,2023-001690STR
20195883,Elegant Retreat in Lone Mountain with Breathtaking Views,7934590,Joyce,,Inner Richmond,37.77964349,-122.4546512,Entire home/apt,280,2,143,19/02/2024,1.79,1,0,38,STR-0005369
7.90552E+17,Casa Pinudo Queen Bed with Roofdeck,35168393,Pedro,,Western Addition,37.7897388,-122.4232839,Private room,57,1,41,23/02/2024,3.58,5,0,41,2022-012689STR
32945670,2 Bedroom 1 Bath Located in SOMA/South of Market,13832870,International,,South of Market,37.77945,-122.40117,Entire home/apt,145,30,4,02/01/2022,0.08,21,0,0,
6749412,"Beautiful Potrero Hill Apt, Parking",4221614,Rys Family,,Potrero Hill,37.75861,-122.40381,Entire home/apt,490,1,221,11/02/2024,2.08,2,0,9,STR-0004916
42366245,3BR/2BA entire suite,69261219,Yvonne Jia Yu,,Outer Mission,37.71522,-122.44366,Entire home/apt,179,1,66,18/02/2024,2.81,1,0,23,2021-012844STR
11191951,Private Entry En-Suite in Geographic City Center,26700255,Jeff And Matt,,Haight Ashbury,37.76529,-122.44437,Entire home/apt,175,2,547,24/02/2024,5.61,1,0,71,STR-0005612
8653346,Remodeled Classic Condominium Comfort near Duboce Park,31380175,Mike,,Western Addition,37.77159,-122.43103,Entire home/apt,285,4,38,28/11/2023,0.38,1,0,5,City Registration Pending
17979286,Cozy Studio with Garden 20 minutes from SFO,7198062,Georgina,,West of Twin Peaks,37.73333,-122.45911,Entire home/apt,160,2,261,19/02/2024,3.1,1,0,27,STR-0003734
25356099,"3BR 2BA no kitchen, $25/day parking option (<16ft)",175969733,Sat,,Crocker Amazon,37.7113,-122.44475,Entire home/apt,112,2,211,11/02/2024,3.05,4,0,34,STR-0004368
16779057,33c Parkside newly built studio w/private entrance,35352879,Aaron,,Parkside,37.74455,-122.48995,Entire home/apt,60,30,13,22/08/2023,0.16,4,0,1,
8.21668E+17,Standard Queen Room with Ensuite Bathroom,309730457,Edwardian Hotel,,Downtown/Civic Center,37.77439433,-122.4221977,Private room,88,1,12,18/02/2024,0.94,5,0,9,Exempt
51312294,"Stylish, Private 2 BD near Golden Gate Park",32096000,Michael,,Inner Richmond,37.77871,-122.45766,Entire home/apt,265,2,117,21/02/2024,3.82,1,0,47,2024-000621STR
35642877,"Grant Plaza Hotel, Standard Twin",265029065,Grant Plaza,,Chinatown,37.79206,-122.40663,Hotel room,108,1,238,05/03/2024,4.31,4,0,99,License not needed per OSTR
32135550,Urban Chic in Lower Pacific Heights,241073168,Lowrie,,Western Addition,37.78634,-122.42931,Entire home/apt,326,2,177,07/01/2024,2.91,3,0,31,STR-0004088
8.77146E+17,Coastal Chic: Central Parkside Hideaway,511642621,Aaron,,Parkside,37.73938336,-122.4904064,Entire home/apt,351,2,23,26/02/2024,2.86,1,0,23,2022-013052STR
5.69417E+17,"Free parking, Motel in heart of SF, Two Queens",444900066,Greg,,Chinatown,37.797432,-122.407883,Private room,133,1,633,22/02/2024,26.09,2,0,227,19926
42646014,Designer 2 bedrm Perfect Location-Parking Option,154514692,Channing,,Haight Ashbury,37.77317,-122.43805,Entire home/apt,250,2,55,07/01/2024,1.77,1,0,11,pending
54225583,Lux Pvt Oasis In The Heart Of SF- Walk Everywhere,15805878,Vin,,Nob Hill,37.79178,-122.41928,Entire home/apt,331,2,114,05/03/2024,6.33,1,0,76,STR-0006232
51746773,Sonder at Found Union Square | Queen Room,219930816,Sonder (San Francisco),,Downtown/Civic Center,37.78389,-122.40988,Private room,202,2,432,22/02/2024,14.4,12,0,181,1030492
8.39973E+17,Golden Gate Park Retreat,138846769,Craig And Kate,,Inner Richmond,37.77502819,-122.4562892,Entire home/apt,236,2,24,08/01/2024,2.05,1,0,24,2023-002422STR
50826010,Hayes Valley Flat in the Heart of San Francisco,410863411,Louis & Chris,,Western Addition,37.77395,-122.42404,Entire home/apt,400,2,77,29/02/2024,2.4,1,0,21,STR-0005065
28390797,Elegant Victorian  Flat near Hayes Valley,48618681,Dee,,Western Addition,37.77647,-122.43239,Entire home/apt,411,3,47,11/01/2024,0.75,1,0,11,2023-002838STR
6374167,Lovely Private Room,33217272,Joanna,,Haight Ashbury,37.7672,-122.44725,Private room,90,7,142,28/02/2024,1.4,1,0,27,2022-005164STR
41785579,Economy Queen Room with Ensuite Bathroom,309730457,Edwardian Hotel,,South of Market,37.77271,-122.42075,Private room,84,1,286,18/02/2024,8.43,5,0,110,License not needed per OSTR
2783251,Russian Hill/ North Beach Garden Apartment,14235899,Ellen B,,Russian Hill,37.80232,-122.41871,Entire home/apt,164,5,364,18/02/2024,3.02,1,0,28,2023-002637STR
51746625,Sonder at Found Union Square | King Room,219930816,Sonder (San Francisco),,Downtown/Civic Center,37.78604,-122.40865,Private room,210,2,59,09/02/2024,1.97,12,0,28,1030492
21191232,Beautiful Studio in law in San Francisco,153041033,Marcia,,Ocean View,37.72046,-122.46311,Private room,55,2,268,04/03/2024,3.7,2,0,64,1136627
15987415,BART - SoMa - Cozy Room with Nice Touches !,103884979,Rams,,South of Market,37.77655,-122.41538,Private room,91,1,82,21/01/2024,0.92,13,0,13,Exempt
46221320,Designer Apartment in the heart of North Beach,369560434,Rouslan,,Russian Hill,37.8027,-122.41473,Entire home/apt,102,30,43,10/02/2024,1.07,2,0,7,STR-0009080
11225011,Modern Private Suite in the Mission,23309181,Michelle,,Mission,37.75311,-122.41073,Private room,143,3,288,15/12/2023,3.04,1,0,32,STR-0001085
6.3763E+17,SF Modern Hill Top Views for Family,5818369,Shanna,,Bernal Heights,37.744553,-122.409439,Entire home/apt,,30,5,01/12/2023,0.33,1,15,3,
6.35424E+17,Awesome Rincon Hill 2Bed/2Bath,461075185,Benson,,Financial District,37.7886,-122.39283,Entire home/apt,,2,18,27/09/2022,0.86,1,0,0,2022-005069STR
46057087,"Sunny Mission Dolores 2Bedroom apt, Remodeled",50493756,Doug,,Mission,37.76077,-122.42069,Entire home/apt,,30,5,09/02/2023,0.14,3,0,0,
45831278,Stay in 2 level luxury condo with bridge views,28065033,Jessica,,Russian Hill,37.80033,-122.42339,Private room,,30,0,,,1,0,0,
47101484,Renovated 4BR/2.5BA Views Quiet (huge 2200 sq ft),12556651,Jaysa,,West of Twin Peaks,37.73489,-122.44433,Entire home/apt,,30,8,09/08/2022,0.22,2,0,0,
46623032,Large Room in center of SF in Renovated Building,2238981,Lenza,,Mission,37.76449005,-122.4070836,Private room,,30,5,20/08/2023,0.13,3,179,1,City registration pending
47157599,SF Beautiful Sunny Room with Bay Windows,203065170,Serhan,,Noe Valley,37.74715,-122.43311,Private room,,30,0,,,17,0,0,
46732281,SF 2-Bedroom Apt at Cow Hollow with Parking,56874549,Fatima,,Marina,37.80017,-122.4292,Entire home/apt,,31,17,18/11/2023,0.49,2,45,1,
6.56622E+17,Suite plus Connecting Room with Three Beds and One Sofabed at Fairmont San Francisco by Suiteness,326084746,Suiteness,,Nob Hill,37.792521,-122.410035,Private room,,1,0,,,48,119,0,Exempt
47392367,4 Bedroom Modern Flat w/ City Views & Huge Deck,2238981,Lenza,,Mission,37.76485,-122.40645,Entire home/apt,,30,2,15/05/2021,0.06,3,181,0,
47578229,"OCEANFRONT,View! balcony,elevator",252936239,Amy,,Seacliff,37.7762057,-122.5103616,Entire home/apt,,5,1,03/09/2023,0.16,1,0,1,STR-0004473
47732862,Quiet and Lovely 2 Bed in Modern Building,371841329,Beth,,South of Market,37.77538,-122.41477,Entire home/apt,,30,3,31/01/2023,0.09,2,0,0,
47102878,"Spacious Luxury SF Loft,  Near Waterfront w/Garage",49226984,Diana,,South of Market,37.78546,-122.39315,Entire home/apt,,30,9,02/08/2023,0.28,1,45,2,
47736139,Park Views from Renovated 1BR/1BA Edwardian Condo,13640787,Bethany,,Western Addition,37.78362,-122.43516,Entire home/apt,,30,1,01/04/2022,0.04,1,0,0,
48013359,Renovated 1BR Home Steps to Bernal Heights Park!,387032745,Maura,,Bernal Heights,37.74252,-122.41494,Entire home/apt,,30,16,31/12/2022,0.43,1,0,0,City registration pending
6.89007E+17,Welcome To *The Donatello* ST#2,340080088,Bianka,,Downtown/Civic Center,37.78885,-122.41067,Entire home/apt,,2,10,15/12/2023,0.54,14,89,2,Exempt
48212796,2B 2BA downtown SF condo with parking,20822159,Diana,,South of Market,37.78087,-122.40515,Entire home/apt,,30,0,,,1,0,0,
6.86556E+17,Donatello Hotel:.,52178915,Jim,,Downtown/Civic Center,37.78883,-122.40954,Entire home/apt,,2,4,14/09/2023,0.22,49,0,1,Exempt
6.89861E+17,“The Donatello” San Francisco!,66506549,Ryan,,Downtown/Civic Center,37.78704,-122.41102,Private room,,2,1,23/09/2022,0.06,6,90,0,Exempt
48256170,"Hayes Valley, Modern 1BR + Comfort + Convenience",35173152,Al,,Western Addition,37.76999,-122.42651,Entire home/apt,,30,2,31/10/2023,0.37,2,0,2,
48593944,Ritz-Carlton Club - 3BR Residence By Union Square,123689681,Troy,,Financial District,37.78822,-122.40324,Entire home/apt,,1,0,,,3,2,0,Exempt
48530225,Quiet and Spacious Single Family Sunset Home,207077,Hasan,,Outer Sunset,37.75615,-122.49176,Entire home/apt,,2,21,01/08/2023,0.6,1,33,7,STR-0005197
48584558,Heart of SF! 2BR Victorian Style House,391966955,John,,Mission,37.7523,-122.41912,Entire home/apt,,30,1,06/03/2022,0.04,1,0,0,
48664836,Modern Surf Shack steps from Ocean Beach,2363198,Alexandra,,Outer Sunset,37.75151,-122.50967,Entire home/apt,,31,3,31/07/2023,0.1,1,0,1,
48675041,Art Filled Mid-Century 2/2-level/bdrm w/parking,3793516,Audrey,,Mission,37.76755,-122.41866,Entire home/apt,,30,0,,,2,1,0,
48863646,Bright and spacious studio with modern amenities,8835511,Greg,,Twin Peaks,37.75357,-122.44346,Entire home/apt,,30,2,16/08/2022,0.1,1,0,0,
48907152,Donatello Hotel:_,52178915,Jim,,Downtown/Civic Center,37.78753,-122.40927,Entire home/apt,,2,31,11/01/2024,0.87,49,0,7,Exempt
48753894,Corner Tower - Premium Walkable Location!,165901112,Dennis,,Inner Sunset,37.76514,-122.46098,Private room,,4,23,11/11/2023,0.68,1,0,10,STR-0005201
49011402,"OCEANView!, Balcony, W/D, Elevator",1339470,Sandy,,Outer Richmond,37.77186,-122.51136,Entire home/apt,,75,4,21/02/2023,0.13,2,52,0,STR-0004473
49060748,Club Donatello in heart of Union Square,245447609,Kim,,Downtown/Civic Center,37.78787,-122.41042,Entire home/apt,,1,2,22/09/2022,0.07,12,0,0,timeshare
49268830,"Elegant, Spacious Flat in Mission Victorian",5307061,Angela,,Mission,37.75851,-122.41076,Entire home/apt,,30,1,07/06/2021,0.03,1,0,0,
6.90903E+17,Welcome To *The Donatello* ST#3,340080088,Bianka,,Downtown/Civic Center,37.78881,-122.41081,Entire home/apt,,2,6,15/12/2022,0.34,14,89,0,Exempt
6.90621E+17,family and friendly 2bedroom Min from the Beach,474379391,Haneefa,,Parkside,37.74122,-122.49937,Entire home/apt,,2,13,08/10/2023,0.72,1,110,10,2023-005297STR
49592921,"Entire residential home, Historic SF, Deck/Views",216743744,Nina,,Bernal Heights,37.739,-122.41786,Entire home/apt,,3,10,01/04/2023,0.31,1,0,1,City registration pending
49590380,Modern 1B | downtown high rise with amenities,7371799,Suhani,,South of Market,37.78636,-122.39408,Entire home/apt,,30,1,19/09/2023,0.18,1,0,1,
49669023,Inner Sunset Guest Suite,1547845,Aileen,,Inner Sunset,37.76272,-122.4664,Entire home/apt,,2,65,03/10/2022,1.97,1,0,0,pending
49888745,Perfect location SF Marina 1Bed apartment!,9054140,Chris,,Marina,37.80022,-122.43409,Entire home/apt,,30,1,05/11/2021,0.04,1,0,0,
49450915,"Bright Hayes Valley Condo - 2 bedroom, 2 bath",23612531,Maggie,,Western Addition,37.77783,-122.42464,Entire home/apt,,30,3,09/07/2023,0.09,1,0,2,
49890263,Bright Modern Home and Workspace with Parking,167046,Nani,,Mission,37.74937,-122.418,Entire home/apt,,30,4,15/02/2023,0.12,2,0,0,
49634424,Family Room Facing Busy Lombard St With Own Garage,399069771,Marina Motel,,Marina,37.799881,-122.435287,Entire home/apt,,1,343,11/05/2023,9.95,11,0,1,Licensed hotel/B&B
50207641,Beautiful lakeshore APT 2bd/2ba,62034618,Ting Ting,,Lakeshore,37.72858775,-122.4937577,Entire home/apt,,1,0,,,21,364,0,STR-0000460
50323617,Alta Plaza Suite,91333416,Jan,,Pacific Heights,37.79108,-122.43649,Entire home/apt,,30,6,01/09/2023,0.21,21,0,1,
